"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","ATP:ADP antiporter activity","GO:0005471","0.04968087494829624","1.3038107642430914","4","95","2","24018","SLC25A5,SLC25A4"
"GO:MF","creatine kinase activity","GO:0004111","0.04968087494829624","1.3038107642430914","4","95","2","24018","CKB,CKMT1"
"GO:MF","angiostatin binding","GO:0043532","0.04968087494829624","1.3038107642430914","4","95","2","24018","ATP5F1A,ATP5F1B"
"GO:BP","organelle organization","GO:0006996","3.253983942569424e-17","16.48758459450632","3494","92","50","25907","ACTA1,ACTB,ACTBL2,TUBA1C,TUBB3,H2BC1,TUBB4A,TUBA8,CAMK2A,TUBA3A,TUBB2A,TUBB5,SPTAN1,HNRNPA2B1,NEFM,MAP2,TUBB4B,TPPP,GAPDH,SLC25A5,CFL1,HSPA8,HNRNPD,TUBA4A,MAP6,DPYSL2,PPIA,STXBP1,INA,DBN1,SEPTIN7,YWHAZ,CAMK2B,NEFL,ACTN4,VDAC2,SLC25A4,TUBB6,TAGLN3,MAPT,SYNPO,CNP,ATP6V1B2,CHCHD3,CORO1A,SPTBN1,IMMT,MAP1A,DNM1,MAP1B"
"GO:BP","cytoskeleton organization","GO:0007010","3.4860077197947656e-14","13.457671655476009","1471","92","32","25907","ACTA1,ACTBL2,TUBA1C,TUBB3,TUBB4A,TUBA8,TUBA3A,TUBB2A,TUBB5,SPTAN1,NEFM,MAP2,TUBB4B,TPPP,GAPDH,CFL1,TUBA4A,MAP6,DPYSL2,INA,DBN1,CAMK2B,NEFL,ACTN4,TUBB6,TAGLN3,MAPT,SYNPO,CORO1A,SPTBN1,MAP1A,MAP1B"
"GO:BP","regulation of localization","GO:0032879","1.3226012945722107e-10","9.878571056541086","2108","92","33","25907","ACTB,CAMK2A,VDAC1,SYN1,MAP2,SLC25A5,CFL1,HSPA8,ATP1A2,YWHAG,DPYSL2,PPIA,STXBP1,GNAO1,DBN1,YWHAZ,CAMK2B,ACTN4,YWHAE,BSN,SLC25A4,MAPT,SEPTIN5,CORO1A,ATP5PF,NSF,ATP1B1,SPTBN1,GNB2,FKBP1A,MAP1A,DNM1,MAP1B"
"GO:BP","establishment of localization","GO:0051234","1.0396321560824749e-9","8.98312029612639","4666","92","47","25907","ACTB,CAMK2A,ATP5F1A,HNRNPA2B1,VDAC1,SYN1,ATP5F1B,MAP2,SLC25A5,CFL1,HSPA8,MAP6,ATP1A2,YWHAG,DPYSL2,PPIA,STXBP1,GNAO1,DBN1,YWHAZ,CAMK2B,NEFL,ACTN4,YWHAE,SYN2,VDAC2,BSN,SLC25A4,HNRNPA3,MAPT,CNP,ATP5ME,ATP6V1B2,SFXN3,SEPTIN5,CORO1A,ATP5PF,NSF,ATP1B1,SPTBN1,HK1,GNB2,FKBP1A,MAP1A,DNM1,MAP1B,GOT2"
"GO:BP","generation of precursor metabolites and energy","GO:0006091","1.2199090928523453e-9","8.913672531574097","468","92","17","25907","ATP5F1A,ATP5F1B,GAPDH,CS,ACO2,UQCRC2,MDH2,CYCS,COX4I1,ALDOA,COX5B,ATP5ME,UQCRB,ATP5PF,ENO2,HK1,ACAT1"
"GO:BP","transport","GO:0006810","2.0647964574111e-9","8.685122753586297","4364","92","45","25907","ACTB,CAMK2A,ATP5F1A,HNRNPA2B1,VDAC1,SYN1,ATP5F1B,MAP2,SLC25A5,CFL1,HSPA8,MAP6,ATP1A2,DPYSL2,PPIA,STXBP1,GNAO1,DBN1,YWHAZ,CAMK2B,NEFL,ACTN4,YWHAE,SYN2,VDAC2,BSN,SLC25A4,HNRNPA3,MAPT,CNP,ATP5ME,ATP6V1B2,SFXN3,SEPTIN5,CORO1A,ATP5PF,NSF,ATP1B1,SPTBN1,GNB2,FKBP1A,MAP1A,DNM1,MAP1B,GOT2"
"GO:BP","cellular component organization or biogenesis","GO:0071840","2.120561382015468e-9","8.67354915188393","7867","92","61","25907","ACTA1,MBP,ACTB,ACTBL2,H2AX,TUBA1C,TUBB3,H2BC1,TUBB4A,TUBA8,CAMK2A,TUBA3A,H4C1,TUBB2A,TUBB5,SPTAN1,HNRNPA2B1,SYN1,NEFM,MAP2,TUBB4B,TPPP,GAPDH,H2AJ,SLC25A5,CFL1,HSPA8,HNRNPD,TUBA4A,MAP6,DPYSL2,PPIA,STXBP1,INA,DBN1,SEPTIN7,YWHAZ,CAMK2B,NEFL,ACTN4,VDAC2,H3F4,BSN,SLC25A4,TUBB6,RPS27A,TAGLN3,MAPT,ALDOA,SYNPO,CNP,ATP6V1B2,CHCHD3,CORO1A,NSF,SPTBN1,IMMT,BASP1,MAP1A,DNM1,MAP1B"
